DIA,SEM_COMPROMISSO,DURACAO_DIA,INICIO,FIM,DURACAO_COMPROMISSO,TITULO,LOCAL
"08-03-2020","Não","60","10:45","10:55","10","""Cerimônia de assinatura do Acordo para Projetos de Pesquisa, Desenvolvimento, Teste e Avaliação (RDT&E)""","""Doral, FL/EUA"""
"08-03-2020","Não","60","10:55","11:30","35","""Apresentação sobre o “U.S. Southern Command”""","""Doral, FL/EUA"""
"28-03-2020","Não","275","08:00","09:20","80","""Rogério Marinho, Ministro de Estado do Desenvolvimento Regional; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; e Gilmar Mendes, Ministro do Supremo Tribunal Federal""","""Palácio da Alvorada"""
"28-03-2020","Não","275","09:25","11:25","120","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo, Ministro de Estado da Defesa; Tarcísio Freitas, Ministro de Estado da Infraestrutura; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Rogério Marinho, Ministro de Estado do Desenvolvimento Regional; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; e Antônio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA""","""Palácio da Alvorada"""
"28-03-2020","Não","275","15:00","16:00","60","""Augusto Aras, Procurador-Geral da República""","""Palácio da Alvorada"""
"28-03-2020","Não","275","16:25","16:40","15","""André Luiz de Almeida, Advogado-Geral da União""","""Palácio da Alvorada"""
"25-03-2020","Não","525","09:00","10:25","85","""Videoconferência com Governadores do Sudeste""","""Palácio do Planalto"""
"25-03-2020","Não","525","10:25","12:40","135","""Hamilton Mourão, Vice-Presidente da República; Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; Fernando Azevedo, Ministro de Estado da Defesa; Onyx Lorenzoni, Ministro de Estado da Cidadania; Marcos Pontes, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; Pedro Guimarães, Presidente da CAIXA; e Antônio Barra Torres, Diretor-Presidente Substituto da Agência Nacional de Vigilância Sanitária – ANVISA""","""Palácio do Planalto"""
"25-03-2020","Não","525","12:45","13:15","30","""Senador Flávio Bolsonaro (Sem Partido/RJ); Gilson Machado, Presidente do Instituto Brasileiro do Turismo – Embratur; Luiz Antônio Nabhan Garcia, Secretário Especial de Assuntos Fundiários do Ministério da Agricultura, Pecuária e Abastecimento; e Carlos Bolsonaro, Vereador do Município do Rio de Janeiro/RJ""","""Palácio do Planalto"""
"25-03-2020","Não","525","14:50","15:10","20","""Wagner Rosário, Ministro de Estado da Controladoria Geral da União""","""Palácio do Planalto"""
"25-03-2020","Não","525","15:10","17:45","155","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Onyx Lorenzoni, Ministro de Estado da Cidadania; Ricardo Salles, Ministro de Estado do Meio Ambiente; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"25-03-2020","Não","525","17:55","19:35","100","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; e Mauro Pereira, Ex-Deputado Federal""","""Palácio do Planalto"""
"06-03-2020","Não","455","08:40","09:00","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"06-03-2020","Não","455","09:00","09:35","35","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Abraham Weintraub, Ministro de Estado da Educação; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"06-03-2020","Não","455","09:35","10:00","25","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Alexandre Ramagem, Diretor-Geral da Agência Brasileira de Inteligência – ABIN""","""Palácio do Planalto"""
"06-03-2020","Não","455","10:00","10:25","25","""Onyx Lorenzoni, Ministro de Estado da Cidadania; e Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"06-03-2020","Não","455","10:25","10:50","25","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República; e Deputado Vitor Hugo (PSL/GO), Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"06-03-2020","Não","455","11:00","11:30","30","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"06-03-2020","Não","455","11:30","12:00","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"06-03-2020","Não","455","12:10","12:50","40","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Pastor Josué Valandro Jr., Presidente da Igreja Batista Atitude""","""Palácio do Planalto"""
"06-03-2020","Não","455","13:15","14:50","95","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"06-03-2020","Não","455","15:00","16:00","60","""Cerimônia Alusiva ao Dia Internacional da Mulher""","""Palácio do Planalto"""
"06-03-2020","Não","455","16:15","17:25","70","""Luiz Henrique Mandetta, Ministro de Estado da Saúde; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"10-03-2020","Não","470","09:45","10:30","45","""Sessão de Abertura da Conferência Internacional Brasil-Estados Unidos: um novo prisma nas relações de parceria e investimentos""","""Miami, FL/EUA"""
"10-03-2020","Não","470","11:20","12:15","55","""Partida de Miami para Jacksonville""","""Aeroporto Internacional de Miami"""
"10-03-2020","Não","470","12:30","13:00","30","""Reunião com representantes da EMBRAER""","""Jacksonville, FL/EUA"""
"10-03-2020","Não","470","13:05","13:30","25","""Visita à fábrica da EMBRAER""","""Jacksonville, FL/EUA"""
"10-03-2020","Não","470","13:35","13:55","20","""Cerimônia de descerramento de placa comemorativa da visita""","""Jacksonville, FL/EUA"""
"10-03-2020","Não","470","14:15","19:00","285","""Partida de Jacksonville para Boa Vista/RR""","""Aeroporto Internacional de Jacksonville"""
"10-03-2020","Não","470","20:00","20:10","10","""Partida de Boa Vista/RR para Brasília/DF""","""Base Aérea de Boa Vista"""
"29-03-2020","Não","40","14:30","15:10","40","""Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio da Alvorada"""
"20-03-2020","Não","375","09:00","09:50","50","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"20-03-2020","Não","375","09:50","10:00","10","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"20-03-2020","Não","375","10:00","10:45","45","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Onyx Lorenzoni, Ministro de Estado da Cidadania; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Marcelo Guaranys, Secretário-Executivo do Ministério da Economia""","""Palácio do Planalto"""
"20-03-2020","Não","375","11:00","12:00","60","""Rogério Marinho, Ministro de Estado do Desenvolvimento Regional; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"20-03-2020","Não","375","14:05","14:20","15","""Marcelo Álvaro Antônio, Ministro de Estado do Turismo; e Cuiabano Lima, Locutor""","""Palácio do Planalto"""
"20-03-2020","Não","375","14:20","14:50","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"20-03-2020","Não","375","15:00","17:10","130","""Videoconferência com representantes da iniciativa privada""","""Palácio do Planalto"""
"20-03-2020","Não","375","17:10","17:45","35","""Coletiva à imprensa""","""Palácio do Planalto"""
"16-03-2020","Não","330","09:10","09:30","20","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; e Rogério Marinho, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"16-03-2020","Não","330","11:20","12:00","40","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"16-03-2020","Não","330","14:30","14:45","15","""Rogério Marinho, Ministro de Estado do Desenvolvimento Regional""","""Palácio do Planalto"""
"16-03-2020","Não","330","14:50","16:15","85","""Paulo Guedes, Ministro de Estado da Economia""","""Brasília/DF"""
"16-03-2020","Não","330","16:30","17:00","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Sergio Moro, Ministro de Estado da Justiça e Segurança Pública; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio do Planalto"""
"16-03-2020","Não","330","18:30","20:50","140","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Paulo Guedes, Ministro de Estado da Economia; Tarcísio Freitas, Ministro de Estado da Infraestrutura; Luiz Henrique Mandetta, Ministro de Estado da Saúde; Rogério Marinho, Ministro de Estado do Desenvolvimento Regional; Wagner Rosário, Ministro de Estado da Controladoria-Geral da União; Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; André Luiz de Almeida, Advogado-Geral da União; e Roberto Campos Neto, Presidente do Banco Central""","""Palácio do Planalto"""
"12-03-2020","Sim","0","""""","""""","""""","""""",""""""
"02-03-2020","Não","325","00:30","00:35","5","""Chegada a Brasília/DF""","""Base Aérea de Brasília"""
"02-03-2020","Não","325","07:30","08:30","60","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; e Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República""","""Palácio da Alvorada"""
"02-03-2020","Não","325","08:40","09:10","30","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"02-03-2020","Não","325","09:15","10:15","60","""Hamilton Mourão, Vice-Presidente da República; Paulo Guedes, Ministro de Estado da Economia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"02-03-2020","Não","325","10:25","10:55","30","""Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Yossi Shelley, Embaixador de Israel no Brasil""","""Palácio do Planalto"""
"02-03-2020","Não","325","14:00","14:15","15","""Deputado Coronel Armando (PSL/SC), Vice-Líder do Governo na Câmara dos Deputados""","""Palácio do Planalto"""
"02-03-2020","Não","325","14:15","14:30","15","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República""","""Palácio do Planalto"""
"02-03-2020","Não","325","14:30","15:25","55","""Davi Alcolumbre, Presidente do Senado Federal; Paulo Guedes, Ministro de Estado da Economia; Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Senador Fernando Bezerra Coelho (MDB/PE), Líder do Governo no Senado Federal""","""Palácio do Planalto"""
"02-03-2020","Não","325","15:30","15:50","20","""Sergio Moro, Ministro de Estado da Justiça e Segurança Pública""","""Palácio do Planalto"""
"02-03-2020","Não","325","16:00","16:20","20","""Marcos Heleno Guerson de Oliveira Junior, Presidente do Instituto Nacional de Metrologia, Qualidade e Tecnologia – Inmetro""","""Palácio do Planalto"""
"02-03-2020","Não","325","16:45","17:00","15","""Jorge Antonio de Oliveira, Ministro-Chefe da Secretaria-Geral da Presidência da República""","""Palácio do Planalto"""
"04-03-2020","Não","370","08:00","09:35","95","""Café da manhã com a Bancada do Partido Social Democrático - PSD""","""Palácio da Alvorada"""
"04-03-2020","Não","370","10:00","10:20","20","""Augusto Heleno, Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República""","""Palácio do Planalto"""
"04-03-2020","Não","370","10:20","10:50","30","""Braga Netto, Ministro-Chefe da Casa Civil da Presidência da República; Ernesto Araújo, Ministro de Estado das Relações Exteriores; e Salim Mattar, Secretário Especial de Desestatização, Desinvestimento e Mercados do Ministério da Economia""","""Palácio do Planalto"""
"04-03-2020","Não","370","11:00","12:00","60","""Cerimônia de Posse da Secretária Especial da Cultura do Ministério do Turismo, Regina Duarte""","""Palácio do Planalto"""
"04-03-2020","Não","370","14:00","14:30","30","""Deputado Pr. Marco Feliciano (PODEMOS/SP), Vice-Líder do Governo no Congresso Nacional""","""Palácio do Planalto"""
"04-03-2020","Não","370","15:00","15:40","40","""Sérgio Massa, Presidente da Câmara dos Deputados da Argentina; Rodrigo Maia, Presidente da Câmara dos Deputados; e Ernesto Araújo, Ministro de Estado das Relações Exteriores""","""Palácio do Planalto"""
"04-03-2020","Não","370","15:40","16:00","20","""Luiz Eduardo Ramos, Ministro-Chefe da Secretaria de Governo da Presidência da República; Romeu Zema Neto, Governador do estado de Minas Gerais; e Deputado Eros Biondini (PROS/MG)""","""Palácio do Planalto"""
"04-03-2020","Não","370","16:00","16:40","40","""Solenidade de Lançamento do Agenda + Brasil""","""Palácio do Planalto"""
"04-03-2020","Não","370","17:00","17:15","15","""Deputado Osmar Terra (MDB/RS)""","""Palácio do Planalto"""
"04-03-2020","Não","370","17:15","17:35","20","""Abraham Weintraub, Ministro de Estado da Educação""","""Palácio do Planalto"""
"05-03-2020","Não","375","08:00","09:20","80","""Partida de Brasília/DF para São Paulo/SP""","""Base Aérea de Brasília"""
